Resources;From;To;Typical_days;Hours;Exch_exp;Exch_imp;Balance
ELECTRICITY;C1;C1;6;12;;;
ELECTRICITY;C1;C1;6;13;;;
ELECTRICITY;C1;C1;6;14;;;
ELECTRICITY;C1;C1;6;15;;;
ELECTRICITY;C1;C1;6;16;;;
ELECTRICITY;C1;C1;6;17;;;
ELECTRICITY;C1;C1;6;18;;;
ELECTRICITY;C1;C1;6;19;;;
ELECTRICITY;C1;C1;6;20;;;
ELECTRICITY;C1;C1;6;21;;;
ELECTRICITY;C1;C1;6;22;;;
ELECTRICITY;C1;C1;6;23;;;
ELECTRICITY;C1;C1;6;24;;;
ELECTRICITY;C1;C1;7;1;;;
ELECTRICITY;C1;C1;7;2;;;
ELECTRICITY;C1;C1;7;3;;;
ELECTRICITY;C1;C1;7;4;;;
ELECTRICITY;C1;C1;7;5;;;
ELECTRICITY;C1;C1;7;6;;;
ELECTRICITY;C1;C1;7;7;;;
ELECTRICITY;C1;C1;7;8;;;
ELECTRICITY;C1;C1;7;9;;;
ELECTRICITY;C1;C1;7;10;;;
ELECTRICITY;C1;C1;7;11;;;
ELECTRICITY;C1;C1;7;12;;;
ELECTRICITY;C1;C1;7;13;;;
ELECTRICITY;C1;C1;7;14;;;
ELECTRICITY;C1;C1;7;15;;;
ELECTRICITY;C1;C1;7;16;;;
ELECTRICITY;C1;C1;7;17;;;
ELECTRICITY;C1;C1;7;18;;;
ELECTRICITY;C1;C1;7;19;;;
ELECTRICITY;C1;C1;7;20;;;
ELECTRICITY;C1;C1;7;21;;;
ELECTRICITY;C1;C1;7;22;;;
ELECTRICITY;C1;C1;7;23;;;
ELECTRICITY;C1;C1;7;24;;;
ELECTRICITY;C1;C1;8;1;;;
ELECTRICITY;C1;C1;8;2;;;
ELECTRICITY;C1;C1;8;3;;;
ELECTRICITY;C1;C1;8;4;;;
ELECTRICITY;C1;C1;8;5;;;
ELECTRICITY;C1;C1;8;6;;;
ELECTRICITY;C1;C1;8;7;;;
ELECTRICITY;C1;C1;8;8;;;
ELECTRICITY;C1;C1;8;9;;;
ELECTRICITY;C1;C1;8;10;;;
ELECTRICITY;C1;C1;8;11;;;
ELECTRICITY;C1;C1;8;12;;;
ELECTRICITY;C1;C1;8;13;;;
ELECTRICITY;C1;C1;8;14;;;
ELECTRICITY;C1;C1;8;15;;;
ELECTRICITY;C1;C1;8;16;;;
ELECTRICITY;C1;C1;8;17;;;
ELECTRICITY;C1;C1;8;18;;;
ELECTRICITY;C1;C1;8;19;;;
ELECTRICITY;C1;C1;8;20;;;
ELECTRICITY;C1;C1;8;21;;;
ELECTRICITY;C1;C1;8;22;;;
ELECTRICITY;C1;C1;8;23;;;
ELECTRICITY;C1;C1;8;24;;;
ELECTRICITY;C1;C1;9;1;;;
ELECTRICITY;C1;C1;9;2;;;
ELECTRICITY;C1;C1;9;3;;;
ELECTRICITY;C1;C1;9;4;;;
ELECTRICITY;C1;C1;9;5;;;
ELECTRICITY;C1;C1;9;6;;;
ELECTRICITY;C1;C1;9;7;;;
ELECTRICITY;C1;C1;9;8;;;
ELECTRICITY;C1;C1;9;9;;;
ELECTRICITY;C1;C1;9;10;;;
ELECTRICITY;C1;C1;9;11;;;
ELECTRICITY;C1;C1;9;12;;;
ELECTRICITY;C1;C1;9;13;;;
ELECTRICITY;C1;C1;9;14;;;
ELECTRICITY;C1;C1;9;15;;;
ELECTRICITY;C1;C1;9;16;;;
ELECTRICITY;C1;C1;9;17;;;
ELECTRICITY;C1;C1;9;18;;;
ELECTRICITY;C1;C1;9;19;;;
ELECTRICITY;C1;C1;9;20;;;
ELECTRICITY;C1;C1;9;21;;;
ELECTRICITY;C1;C1;9;22;;;
ELECTRICITY;C1;C1;9;23;;;
ELECTRICITY;C1;C1;9;24;;;
ELECTRICITY;C1;C1;10;1;;;
ELECTRICITY;C1;C1;10;2;;;
ELECTRICITY;C1;C1;10;3;;;
ELECTRICITY;C1;C1;10;4;;;
ELECTRICITY;C1;C1;10;5;;;
ELECTRICITY;C1;C1;10;6;;;
ELECTRICITY;C1;C1;10;7;;;
ELECTRICITY;C1;C1;10;8;;;
ELECTRICITY;C1;C1;10;9;;;
ELECTRICITY;C1;C1;10;10;;;
ELECTRICITY;C1;C1;10;11;;;
ELECTRICITY;C1;C1;10;12;;;
ELECTRICITY;C1;C1;10;13;;;
ELECTRICITY;C1;C1;10;14;;;
ELECTRICITY;C1;C1;10;15;;;
ELECTRICITY;C1;C1;10;16;;;
ELECTRICITY;C1;C1;10;17;;;
ELECTRICITY;C1;C1;10;18;;;
ELECTRICITY;C1;C1;10;19;;;
ELECTRICITY;C1;C1;10;20;;;
ELECTRICITY;C1;C1;10;21;;;
ELECTRICITY;C1;C1;10;22;;;
ELECTRICITY;C1;C1;10;23;;;
ELECTRICITY;C1;C1;10;24;;;
ELECTRICITY;C1;C1;11;1;;;
ELECTRICITY;C1;C1;11;2;;;
ELECTRICITY;C1;C1;11;3;;;
ELECTRICITY;C1;C1;11;4;;;
ELECTRICITY;C1;C1;11;5;;;
ELECTRICITY;C1;C1;11;6;;;
ELECTRICITY;C1;C1;11;7;;;
ELECTRICITY;C1;C1;11;8;;;
ELECTRICITY;C1;C1;11;9;;;
ELECTRICITY;C1;C1;11;10;;;
ELECTRICITY;C1;C1;11;11;;;
ELECTRICITY;C1;C1;11;12;;;
ELECTRICITY;C1;C1;11;13;;;
ELECTRICITY;C1;C1;11;14;;;
ELECTRICITY;C1;C1;11;15;;;
ELECTRICITY;C1;C1;11;16;;;
ELECTRICITY;C1;C1;11;17;;;
ELECTRICITY;C1;C1;11;18;;;
ELECTRICITY;C1;C1;11;19;;;
ELECTRICITY;C1;C1;11;20;;;
ELECTRICITY;C1;C1;11;21;;;
ELECTRICITY;C1;C1;11;22;;;
ELECTRICITY;C1;C1;11;23;;;
ELECTRICITY;C1;C1;11;24;;;
ELECTRICITY;C1;C1;12;1;;;
ELECTRICITY;C1;C1;12;2;;;
ELECTRICITY;C1;C1;12;3;;;
ELECTRICITY;C1;C1;12;4;;;
ELECTRICITY;C1;C1;12;5;;;
ELECTRICITY;C1;C1;12;6;;;
ELECTRICITY;C1;C1;12;7;;;
ELECTRICITY;C1;C1;12;8;;;
ELECTRICITY;C1;C1;12;9;;;
ELECTRICITY;C1;C1;12;10;;;
ELECTRICITY;C1;C1;12;11;;;
ELECTRICITY;C1;C1;12;12;;;
ELECTRICITY;C1;C1;12;13;;;
ELECTRICITY;C1;C1;12;14;;;
ELECTRICITY;C1;C1;12;15;;;
ELECTRICITY;C1;C1;12;16;;;
ELECTRICITY;C1;C1;12;17;;;
ELECTRICITY;C1;C1;12;18;;;
ELECTRICITY;C1;C1;12;19;;;
ELECTRICITY;C1;C1;12;20;;;
ELECTRICITY;C1;C1;12;21;;;
ELECTRICITY;C1;C1;12;22;;;
ELECTRICITY;C1;C1;12;23;;;
ELECTRICITY;C1;C1;12;24;;;
ELECTRICITY;C1;C1;13;1;;;
ELECTRICITY;C1;C1;13;2;;;
ELECTRICITY;C1;C1;13;3;;;
ELECTRICITY;C1;C1;13;4;;;
ELECTRICITY;C1;C1;13;5;;;
ELECTRICITY;C1;C1;13;6;;;
ELECTRICITY;C1;C1;13;7;;;
ELECTRICITY;C1;C1;13;8;;;
ELECTRICITY;C1;C1;13;9;;;
ELECTRICITY;C1;C1;13;10;;;
ELECTRICITY;C1;C1;13;11;;;
ELECTRICITY;C1;C1;13;12;;;
ELECTRICITY;C1;C1;13;13;;;
ELECTRICITY;C1;C1;13;14;;;
ELECTRICITY;C1;C1;13;15;;;
ELECTRICITY;C1;C1;13;16;;;
ELECTRICITY;C1;C1;13;17;;;
ELECTRICITY;C1;C1;13;18;;;
ELECTRICITY;C1;C1;13;19;;;
ELECTRICITY;C1;C1;13;20;;;
ELECTRICITY;C1;C1;13;21;;;
ELECTRICITY;C1;C1;13;22;;;
ELECTRICITY;C1;C1;13;23;;;
ELECTRICITY;C1;C1;13;24;;;
ELECTRICITY;C1;C1;14;1;;;
ELECTRICITY;C1;C1;14;2;;;
ELECTRICITY;C1;C1;14;3;;;
ELECTRICITY;C1;C1;14;4;;;
ELECTRICITY;C1;C1;14;5;;;
ELECTRICITY;C1;C1;14;6;;;
ELECTRICITY;C1;C1;14;7;;;
ELECTRICITY;C1;C1;14;8;;;
ELECTRICITY;C1;C1;14;9;;;
ELECTRICITY;C1;C1;14;10;;;
ELECTRICITY;C1;C1;14;11;;;
ELECTRICITY;C1;C1;14;12;;;
ELECTRICITY;C1;C1;14;13;;;
ELECTRICITY;C1;C1;14;14;;;
ELECTRICITY;C1;C1;14;15;;;
ELECTRICITY;C1;C1;14;16;;;
ELECTRICITY;C1;C1;14;17;;;
ELECTRICITY;C1;C1;14;18;;;
ELECTRICITY;C1;C1;14;19;;;
ELECTRICITY;C1;C1;14;20;;;
ELECTRICITY;C1;C1;14;21;;;
ELECTRICITY;C1;C1;14;22;;;
ELECTRICITY;C1;C1;14;23;;;
ELECTRICITY;C1;C1;14;24;;;
ELECTRICITY;C1;C1;15;1;;;
ELECTRICITY;C1;C1;15;2;;;
ELECTRICITY;C1;C1;15;3;;;
ELECTRICITY;C1;C1;15;4;;;
ELECTRICITY;C1;C1;15;5;;;
ELECTRICITY;C1;C1;15;6;;;
ELECTRICITY;C1;C1;15;7;;;
ELECTRICITY;C1;C1;15;8;;;
ELECTRICITY;C1;C1;15;9;;;
ELECTRICITY;C1;C1;15;10;;;
ELECTRICITY;C1;C1;15;11;;;
ELECTRICITY;C1;C1;15;12;;;
ELECTRICITY;C1;C1;15;13;;;
ELECTRICITY;C1;C1;15;14;;;
ELECTRICITY;C1;C1;15;15;;;
ELECTRICITY;C1;C1;15;16;;;
ELECTRICITY;C1;C1;15;17;;;
ELECTRICITY;C1;C1;15;18;;;
ELECTRICITY;C1;C1;15;19;;;
ELECTRICITY;C1;C1;15;20;;;
ELECTRICITY;C1;C1;15;21;;;
ELECTRICITY;C1;C1;15;22;;;
ELECTRICITY;C1;C1;15;23;;;
ELECTRICITY;C1;C1;15;24;;;
ELECTRICITY;C1;C1;16;1;;;
ELECTRICITY;C1;C1;16;2;;;
ELECTRICITY;C1;C1;16;3;;;
ELECTRICITY;C1;C1;16;4;;;
ELECTRICITY;C1;C1;16;5;;;
ELECTRICITY;C1;C1;16;6;;;
ELECTRICITY;C1;C1;16;7;;;
ELECTRICITY;C1;C1;16;8;;;
ELECTRICITY;C1;C1;16;9;;;
ELECTRICITY;C1;C1;16;10;;;
ELECTRICITY;C1;C1;16;11;;;
ELECTRICITY;C1;C1;16;12;;;
ELECTRICITY;C1;C1;16;13;;;
ELECTRICITY;C1;C1;16;14;;;
ELECTRICITY;C1;C1;16;15;;;
ELECTRICITY;C1;C1;16;16;;;
ELECTRICITY;C1;C1;16;17;;;
ELECTRICITY;C1;C1;16;18;;;
ELECTRICITY;C1;C1;16;19;;;
ELECTRICITY;C1;C1;16;20;;;
ELECTRICITY;C1;C1;16;21;;;
ELECTRICITY;C1;C1;16;22;;;
ELECTRICITY;C1;C1;16;23;;;
ELECTRICITY;C1;C1;16;24;;;
ELECTRICITY;C1;C2;1;1;;;
ELECTRICITY;C1;C2;1;2;;;
ELECTRICITY;C1;C2;1;3;;;
ELECTRICITY;C1;C2;1;4;;;
ELECTRICITY;C1;C2;1;5;;;
ELECTRICITY;C1;C2;1;6;;;
ELECTRICITY;C1;C2;1;7;;;
ELECTRICITY;C1;C2;1;8;;;
ELECTRICITY;C1;C2;1;9;;;
ELECTRICITY;C1;C2;1;10;;;
ELECTRICITY;C1;C2;1;11;;;
ELECTRICITY;C1;C2;1;12;;;
ELECTRICITY;C1;C2;1;13;;;
ELECTRICITY;C1;C2;1;14;;;
ELECTRICITY;C1;C2;1;15;;;
ELECTRICITY;C1;C2;1;16;;;
ELECTRICITY;C1;C2;1;17;;;
ELECTRICITY;C1;C2;1;18;;;
ELECTRICITY;C1;C2;1;19;;;
ELECTRICITY;C1;C2;1;20;;;
ELECTRICITY;C1;C2;1;21;;;
ELECTRICITY;C1;C2;1;22;;;
ELECTRICITY;C1;C2;1;23;;;
ELECTRICITY;C1;C2;1;24;;;
ELECTRICITY;C1;C2;2;1;;;
ELECTRICITY;C1;C2;2;2;;;
ELECTRICITY;C1;C2;2;3;;;
ELECTRICITY;C1;C2;2;4;;;
ELECTRICITY;C1;C2;2;5;;;
ELECTRICITY;C1;C2;2;6;;;
ELECTRICITY;C1;C2;2;7;;;
ELECTRICITY;C1;C2;2;8;;;
ELECTRICITY;C1;C2;2;9;;;
ELECTRICITY;C1;C2;2;10;;;
ELECTRICITY;C1;C2;2;11;;;
ELECTRICITY;C1;C2;2;12;;;
ELECTRICITY;C1;C2;2;13;;;
ELECTRICITY;C1;C2;2;14;;;
ELECTRICITY;C1;C2;2;15;;;
ELECTRICITY;C1;C2;2;16;;;
ELECTRICITY;C1;C2;2;17;;;
ELECTRICITY;C1;C2;2;18;;;
ELECTRICITY;C1;C2;2;19;;;
ELECTRICITY;C1;C2;2;20;;;
ELECTRICITY;C1;C2;2;21;;;
ELECTRICITY;C1;C2;2;22;;;
ELECTRICITY;C1;C2;2;23;;;
ELECTRICITY;C1;C2;2;24;;;
ELECTRICITY;C1;C2;3;1;;;
ELECTRICITY;C1;C2;3;2;;;
ELECTRICITY;C1;C2;3;3;;;
ELECTRICITY;C1;C2;3;4;;;
ELECTRICITY;C1;C2;3;5;;;
ELECTRICITY;C1;C2;3;6;;;
ELECTRICITY;C1;C2;3;7;;;
ELECTRICITY;C1;C2;3;8;;;
ELECTRICITY;C1;C2;3;9;;;
ELECTRICITY;C1;C2;3;10;;;
ELECTRICITY;C1;C2;3;11;;;
ELECTRICITY;C1;C2;3;12;;;
ELECTRICITY;C1;C2;3;13;;;
ELECTRICITY;C1;C2;3;14;;;
ELECTRICITY;C1;C2;3;15;;;
ELECTRICITY;C1;C2;3;16;;;
ELECTRICITY;C1;C2;3;17;;;
ELECTRICITY;C1;C2;3;18;;;
ELECTRICITY;C1;C2;3;19;;;
ELECTRICITY;C1;C2;3;20;;;
ELECTRICITY;C1;C2;3;21;;;
ELECTRICITY;C1;C2;3;22;;;
ELECTRICITY;C1;C2;3;23;;;
ELECTRICITY;C1;C2;3;24;;;
ELECTRICITY;C1;C2;4;1;;;
ELECTRICITY;C1;C2;4;2;;;
ELECTRICITY;C1;C2;4;3;;;
ELECTRICITY;C1;C2;4;4;;;
ELECTRICITY;C1;C2;4;5;;;
ELECTRICITY;C1;C2;4;6;;;
ELECTRICITY;C1;C2;4;7;;;
ELECTRICITY;C1;C2;4;8;;;
ELECTRICITY;C1;C2;4;9;;;
ELECTRICITY;C1;C2;4;10;;;
ELECTRICITY;C1;C2;4;11;;;
ELECTRICITY;C1;C2;4;12;;;
ELECTRICITY;C1;C2;4;13;;;
ELECTRICITY;C1;C2;4;14;;;
ELECTRICITY;C1;C2;4;15;;;
ELECTRICITY;C1;C2;4;16;;;
ELECTRICITY;C1;C2;4;17;;;
ELECTRICITY;C1;C2;4;18;;;
ELECTRICITY;C1;C2;4;19;;;
ELECTRICITY;C1;C2;4;20;;;
ELECTRICITY;C1;C2;4;21;;;
ELECTRICITY;C1;C2;4;22;;;
ELECTRICITY;C1;C2;4;23;;;
ELECTRICITY;C1;C2;4;24;;;
ELECTRICITY;C1;C2;5;1;;;
ELECTRICITY;C1;C2;5;2;;;
ELECTRICITY;C1;C2;5;3;;;
ELECTRICITY;C1;C2;5;4;;;
ELECTRICITY;C1;C2;5;5;;;
ELECTRICITY;C1;C2;5;6;;;
ELECTRICITY;C1;C2;5;7;;;
ELECTRICITY;C1;C2;5;8;;;
ELECTRICITY;C1;C2;5;9;;;
ELECTRICITY;C1;C2;5;10;;;
ELECTRICITY;C1;C2;5;11;;;
ELECTRICITY;C1;C2;5;12;;;
ELECTRICITY;C1;C2;5;13;;;
ELECTRICITY;C1;C2;5;14;;;
ELECTRICITY;C1;C2;5;15;;;
ELECTRICITY;C1;C2;5;16;;;
ELECTRICITY;C1;C2;5;17;;;
ELECTRICITY;C1;C2;5;18;;;
ELECTRICITY;C1;C2;5;19;;;
ELECTRICITY;C1;C2;5;20;;;
ELECTRICITY;C1;C2;5;21;;;
ELECTRICITY;C1;C2;5;22;;;
ELECTRICITY;C1;C2;5;23;;;
ELECTRICITY;C1;C2;5;24;;;
ELECTRICITY;C1;C2;6;1;;;
ELECTRICITY;C1;C2;6;2;;;
ELECTRICITY;C1;C2;6;3;;;
ELECTRICITY;C1;C2;6;4;;;
ELECTRICITY;C1;C2;6;5;;;
ELECTRICITY;C1;C2;6;6;;;
ELECTRICITY;C1;C2;6;7;;;
ELECTRICITY;C1;C2;6;8;;;
ELECTRICITY;C1;C2;6;9;;;
ELECTRICITY;C1;C2;6;10;;;
ELECTRICITY;C1;C2;6;11;;;
ELECTRICITY;C1;C2;6;12;;;
ELECTRICITY;C1;C2;6;13;;;
ELECTRICITY;C1;C2;6;14;;;
ELECTRICITY;C1;C2;6;15;;;
ELECTRICITY;C1;C2;6;16;;;
ELECTRICITY;C1;C2;6;17;;;
ELECTRICITY;C1;C2;6;18;;;
ELECTRICITY;C1;C2;6;19;;;
ELECTRICITY;C1;C2;6;20;;;
ELECTRICITY;C1;C2;6;21;;;
ELECTRICITY;C1;C2;6;22;;;
ELECTRICITY;C1;C2;6;23;;;
ELECTRICITY;C1;C2;6;24;;;
ELECTRICITY;C1;C2;7;1;;;
ELECTRICITY;C1;C2;7;2;;;
ELECTRICITY;C1;C2;7;3;;;
ELECTRICITY;C1;C2;7;4;;;
ELECTRICITY;C1;C2;7;5;;;
ELECTRICITY;C1;C2;7;6;;;
ELECTRICITY;C1;C2;7;7;;;
ELECTRICITY;C1;C2;7;8;;;
ELECTRICITY;C1;C2;7;9;;;
ELECTRICITY;C1;C2;7;10;;;
ELECTRICITY;C1;C2;7;11;;;
ELECTRICITY;C1;C2;7;12;;;
ELECTRICITY;C1;C2;7;13;;;
ELECTRICITY;C1;C2;7;14;;;
ELECTRICITY;C1;C2;7;15;;;
ELECTRICITY;C1;C2;7;16;;;
ELECTRICITY;C1;C2;7;17;;;
ELECTRICITY;C1;C2;7;18;;;
ELECTRICITY;C1;C2;7;19;;;
ELECTRICITY;C1;C2;7;20;;;
ELECTRICITY;C1;C2;7;21;;;
ELECTRICITY;C1;C2;7;22;;;
ELECTRICITY;C1;C2;7;23;;;
ELECTRICITY;C1;C2;7;24;;;
ELECTRICITY;C1;C2;8;1;;;
ELECTRICITY;C1;C2;8;2;;;
ELECTRICITY;C1;C2;8;3;;;
ELECTRICITY;C1;C2;8;4;;;
ELECTRICITY;C1;C2;8;5;;;
ELECTRICITY;C1;C2;8;6;;;
ELECTRICITY;C1;C2;8;7;;;
ELECTRICITY;C1;C2;8;8;;;
ELECTRICITY;C1;C2;8;9;;;
ELECTRICITY;C1;C2;8;10;;;
ELECTRICITY;C1;C2;8;11;;;
ELECTRICITY;C1;C2;8;12;;;
ELECTRICITY;C1;C2;8;13;;;
ELECTRICITY;C1;C2;8;14;;;
ELECTRICITY;C1;C2;8;15;;;
ELECTRICITY;C1;C2;8;16;;;
ELECTRICITY;C1;C2;8;17;;;
ELECTRICITY;C1;C2;8;18;;;
ELECTRICITY;C1;C2;8;19;;;
ELECTRICITY;C1;C2;8;20;;;
ELECTRICITY;C1;C2;8;21;;;
ELECTRICITY;C1;C2;8;22;;;
ELECTRICITY;C1;C2;8;23;;;
ELECTRICITY;C1;C2;8;24;;;
ELECTRICITY;C1;C2;9;1;;;
ELECTRICITY;C1;C2;9;2;;;
ELECTRICITY;C1;C2;9;3;;;
ELECTRICITY;C1;C2;9;4;;;
ELECTRICITY;C1;C2;9;5;;;
ELECTRICITY;C1;C2;9;6;;;
ELECTRICITY;C1;C2;9;7;;;
ELECTRICITY;C1;C2;9;8;;;
ELECTRICITY;C1;C2;9;9;;;
ELECTRICITY;C1;C2;9;10;;;
ELECTRICITY;C1;C2;9;11;;;
ELECTRICITY;C1;C2;9;12;;;
ELECTRICITY;C1;C2;9;13;;;
ELECTRICITY;C1;C2;9;14;;;
ELECTRICITY;C1;C2;9;15;;;
ELECTRICITY;C1;C2;9;16;;;
ELECTRICITY;C1;C2;9;17;;;
ELECTRICITY;C1;C2;9;18;;;
ELECTRICITY;C1;C2;9;19;;;
ELECTRICITY;C1;C2;9;20;;;
ELECTRICITY;C1;C2;9;21;;;
ELECTRICITY;C1;C2;9;22;;;
ELECTRICITY;C1;C2;9;23;;;
ELECTRICITY;C1;C2;9;24;;;
ELECTRICITY;C1;C2;10;1;;;
ELECTRICITY;C1;C2;10;2;;;
ELECTRICITY;C1;C2;10;3;;;
ELECTRICITY;C1;C2;10;4;;;
ELECTRICITY;C1;C2;10;5;;;
ELECTRICITY;C1;C2;10;6;;;
ELECTRICITY;C1;C2;10;7;;;
ELECTRICITY;C1;C2;10;8;;;
ELECTRICITY;C1;C2;10;9;;;
ELECTRICITY;C1;C2;10;10;;;
ELECTRICITY;C1;C2;10;11;;;
ELECTRICITY;C1;C2;10;12;;;
ELECTRICITY;C1;C2;10;13;;;
ELECTRICITY;C1;C2;10;14;;;
ELECTRICITY;C1;C2;10;15;;;
ELECTRICITY;C1;C2;10;16;;;
ELECTRICITY;C1;C2;10;17;;;
ELECTRICITY;C1;C2;10;18;;;
ELECTRICITY;C1;C2;10;19;;;
ELECTRICITY;C1;C2;10;20;;;
ELECTRICITY;C1;C2;10;21;;;
ELECTRICITY;C1;C2;10;22;;;
ELECTRICITY;C1;C2;10;23;;;
ELECTRICITY;C1;C2;10;24;;;
ELECTRICITY;C1;C2;11;1;;;
ELECTRICITY;C1;C2;11;2;;;
ELECTRICITY;C1;C2;11;3;;;
ELECTRICITY;C1;C2;11;4;;;
ELECTRICITY;C1;C2;11;5;;;
ELECTRICITY;C1;C2;11;6;;;
ELECTRICITY;C1;C2;11;7;;;
ELECTRICITY;C1;C2;11;8;;;
ELECTRICITY;C1;C2;11;9;;;
ELECTRICITY;C1;C2;11;10;;;
ELECTRICITY;C1;C2;11;11;;;
ELECTRICITY;C1;C2;11;12;;;
ELECTRICITY;C1;C2;11;13;;;
ELECTRICITY;C1;C2;11;14;;;
ELECTRICITY;C1;C2;11;15;;;
ELECTRICITY;C1;C2;11;16;;;
ELECTRICITY;C1;C2;11;17;;;
ELECTRICITY;C1;C2;11;18;;;
ELECTRICITY;C1;C2;11;19;;;
ELECTRICITY;C1;C2;11;20;;;
ELECTRICITY;C1;C2;11;21;;;
ELECTRICITY;C1;C2;11;22;;;
ELECTRICITY;C1;C2;11;23;;;
ELECTRICITY;C1;C2;11;24;;;
ELECTRICITY;C1;C2;12;1;;;
ELECTRICITY;C1;C2;12;2;;;
ELECTRICITY;C1;C2;12;3;;;
ELECTRICITY;C1;C2;12;4;;;
ELECTRICITY;C1;C2;12;5;;;
ELECTRICITY;C1;C2;12;6;;;
ELECTRICITY;C1;C2;12;7;;;
ELECTRICITY;C1;C2;12;8;;;
ELECTRICITY;C1;C2;12;9;;;
ELECTRICITY;C1;C2;12;10;;;
ELECTRICITY;C1;C2;12;11;;;
ELECTRICITY;C1;C2;12;12;;;
ELECTRICITY;C1;C2;12;13;;;
ELECTRICITY;C1;C2;12;14;;;
ELECTRICITY;C1;C2;12;15;;;
ELECTRICITY;C1;C2;12;16;;;
ELECTRICITY;C1;C2;12;17;;;
ELECTRICITY;C1;C2;12;18;;;
ELECTRICITY;C1;C2;12;19;;;
ELECTRICITY;C1;C2;12;20;;;
ELECTRICITY;C1;C2;12;21;;;
ELECTRICITY;C1;C2;12;22;;;
ELECTRICITY;C1;C2;12;23;;;
ELECTRICITY;C1;C2;12;24;;;
ELECTRICITY;C1;C2;13;1;;;
ELECTRICITY;C1;C2;13;2;;;
ELECTRICITY;C1;C2;13;3;;;
ELECTRICITY;C1;C2;13;4;;;
ELECTRICITY;C1;C2;13;5;;;
ELECTRICITY;C1;C2;13;6;;;
ELECTRICITY;C1;C2;13;7;;;
ELECTRICITY;C1;C2;13;8;;;
ELECTRICITY;C1;C2;13;9;;;
ELECTRICITY;C1;C2;13;10;;;
ELECTRICITY;C1;C2;13;11;;;
ELECTRICITY;C1;C2;13;12;;;
ELECTRICITY;C1;C2;13;13;;;
ELECTRICITY;C1;C2;13;14;;;
ELECTRICITY;C1;C2;13;15;;;
ELECTRICITY;C1;C2;13;16;;;
ELECTRICITY;C1;C2;13;17;;;
ELECTRICITY;C1;C2;13;18;;;
ELECTRICITY;C1;C2;13;19;;;
ELECTRICITY;C1;C2;13;20;;;
ELECTRICITY;C1;C2;13;21;;;
ELECTRICITY;C1;C2;13;22;;;
ELECTRICITY;C1;C2;13;23;;;
ELECTRICITY;C1;C2;13;24;;;
ELECTRICITY;C1;C2;14;1;;;
ELECTRICITY;C1;C2;14;2;;;
ELECTRICITY;C1;C2;14;3;;;
ELECTRICITY;C1;C2;14;4;;;
ELECTRICITY;C1;C2;14;5;;;
ELECTRICITY;C1;C2;14;6;;;
ELECTRICITY;C1;C2;14;7;;;
ELECTRICITY;C1;C2;14;8;;;
ELECTRICITY;C1;C2;14;9;;;
ELECTRICITY;C1;C2;14;10;;;
ELECTRICITY;C1;C2;14;11;;;
ELECTRICITY;C1;C2;14;12;;;
ELECTRICITY;C1;C2;14;13;;;
ELECTRICITY;C1;C2;14;14;;;
ELECTRICITY;C1;C2;14;15;;;
ELECTRICITY;C1;C2;14;16;;;
ELECTRICITY;C1;C2;14;17;;;
ELECTRICITY;C1;C2;14;18;;;
ELECTRICITY;C1;C2;14;19;;;
ELECTRICITY;C1;C2;14;20;;;
ELECTRICITY;C1;C2;14;21;;;
ELECTRICITY;C1;C2;14;22;;;
ELECTRICITY;C1;C2;14;23;;;
ELECTRICITY;C1;C2;14;24;;;
ELECTRICITY;C1;C2;15;1;;;
ELECTRICITY;C1;C2;15;2;;;
ELECTRICITY;C1;C2;15;3;;;
ELECTRICITY;C1;C2;15;4;;;
ELECTRICITY;C1;C2;15;5;;;
ELECTRICITY;C1;C2;15;6;;;
ELECTRICITY;C1;C2;15;7;;;
ELECTRICITY;C1;C2;15;8;;;
ELECTRICITY;C1;C2;15;9;;;
ELECTRICITY;C1;C2;15;10;;;
ELECTRICITY;C1;C2;15;11;;;
ELECTRICITY;C1;C2;15;12;;;
ELECTRICITY;C1;C2;15;13;;;
ELECTRICITY;C1;C2;15;14;;;
ELECTRICITY;C1;C2;15;15;;;
ELECTRICITY;C1;C2;15;16;;;
ELECTRICITY;C1;C2;15;17;;;
ELECTRICITY;C1;C2;15;18;;;
ELECTRICITY;C1;C2;15;19;;;
ELECTRICITY;C1;C2;15;20;;;
ELECTRICITY;C1;C2;15;21;;;
ELECTRICITY;C1;C2;15;22;;;
ELECTRICITY;C1;C2;15;23;;;
ELECTRICITY;C1;C2;15;24;;;
ELECTRICITY;C1;C2;16;1;;;
ELECTRICITY;C1;C2;16;2;;;
ELECTRICITY;C1;C2;16;3;;;
ELECTRICITY;C1;C2;16;4;;;
ELECTRICITY;C1;C2;16;5;;;
ELECTRICITY;C1;C2;16;6;;;
ELECTRICITY;C1;C2;16;7;;;
ELECTRICITY;C1;C2;16;8;;;
ELECTRICITY;C1;C2;16;9;;;
ELECTRICITY;C1;C2;16;10;;;
ELECTRICITY;C1;C2;16;11;;;
ELECTRICITY;C1;C2;16;12;;;
ELECTRICITY;C1;C2;16;13;;;
ELECTRICITY;C1;C2;16;14;;;
ELECTRICITY;C1;C2;16;15;;;
ELECTRICITY;C1;C2;16;16;;;
ELECTRICITY;C1;C2;16;17;;;
ELECTRICITY;C1;C2;16;18;;;
ELECTRICITY;C1;C2;16;19;;;
ELECTRICITY;C1;C2;16;20;;;
ELECTRICITY;C1;C2;16;21;;;
